part_num,color_id,part_name,part_cat_id,part_material,part_cat_name,color_name,rgb,is_trans,quantity,have_image,part_cat_group,part_cat_group_id
62576,0,Windscreen 5 x 8 x 2,47,Plastic,Windscreens and Fuselage,Black,05131D,f,3,t,Transportation,4
2337,0,Windscreen 4 x 4 x 2 Canopy Extender,47,Plastic,Windscreens and Fuselage,Black,05131D,f,1,t,Transportation,4
47758,0,Windscreen 4 x 4 Roll Cage,47,Plastic,Windscreens and Fuselage,Black,05131D,f,26,t,Transportation,4
6567c01,0,Windscreen 2 x 6 x 2 Train with Trans-Clear Glass,47,Plastic,Windscreens and Fuselage,Black,05131D,f,2,t,Transportation,4
6085,0,Cockpit 5 x 8 x 3 (Windscreen Bottom),47,Plastic,Windscreens and Fuselage,Black,05131D,f,1,t,Transportation,4
45406,0,Windscreen 4 x 6 x 4 Cab with Hinge and 1 x 4 Bottom Cutout,47,Plastic,Windscreens and Fuselage,Black,05131D,f,1,t,Transportation,4
2493b,0,Window 1 x 4 x 5 with Hollow Studs,16,Plastic,Windows and Doors,Black,05131D,f,44,t,Panels & Tiles,2
30179,0,Door Frame 1 x 4 x 6 Type 1,16,Plastic,Windows and Doors,Black,05131D,f,47,t,Panels & Tiles,2
30343c01,0,"Window 4 x 10 x 2 Roof Slope Double, Complete Assembly, Trans-Dark Blue Glass",16,Plastic,Windows and Doors,Black,05131D,f,2,t,Panels & Tiles,2
6160c03,0,"Window 1 x 4 x 6 Frame with 3 Panes, Fixed Glass with Trans-Dark Blue Glass",16,Plastic,Windows and Doors,Black,05131D,f,4,t,Panels & Tiles,2
30044,0,Window 1 x 2 x 2 2/3 with Rounded Top,16,Plastic,Windows and Doors,Black,05131D,f,4,t,Panels & Tiles,2
30046,0,Window 1 x 2 x 2 2/3 Pane Lattice Diamond with Rounded Top,16,Plastic,Windows and Doors,Black,05131D,f,220,t,Panels & Tiles,2
4347,0,Window 1 x 4 x 5 with Fixed Glass,16,Plastic,Windows and Doors,Black,05131D,f,14,t,Panels & Tiles,2
2554,0,Door 1 x 3 x 6 Curved Top,16,Plastic,Windows and Doors,Black,05131D,f,8,t,Panels & Tiles,2
3821,0,Door 1 x 3 x 1 Right,16,Plastic,Windows and Doors,Black,05131D,f,62,t,Panels & Tiles,2
3822,0,Door 1 x 3 x 1 Left,16,Plastic,Windows and Doors,Black,05131D,f,64,t,Panels & Tiles,2
2443,0,Hinge Window Frame 1 x 4 x 3 with Octagonal Panel,16,Plastic,Windows and Doors,Black,05131D,f,16,t,Panels & Tiles,2
2377,0,Window 1 x 2 x 2 Plane,16,Plastic,Windows and Doors,Black,05131D,f,102,t,Panels & Tiles,2
3081cc01,0,Window 1 x 2 x 2 Classic with Short Sill [Complete],16,Plastic,Windows and Doors,Black,05131D,f,10,t,Panels & Tiles,2
3853,0,Window 1 x 4 x 3,16,Plastic,Windows and Doors,Black,05131D,f,54,t,Panels & Tiles,2
3854,0,Window 1 x 2 x 3 Pane,16,Plastic,Windows and Doors,Black,05131D,f,22,t,Panels & Tiles,2
4218,0,Garage Roller Door Section without Handle,16,Plastic,Windows and Doors,Black,05131D,f,65,t,Panels & Tiles,2
4219,0,Garage Roller Door Section with Handle,16,Plastic,Windows and Doors,Black,05131D,f,5,t,Panels & Tiles,2
3856,0,Window 1 x 2 x 3 Shutter,16,Plastic,Windows and Doors,Black,05131D,f,18,t,Panels & Tiles,2
3190,0,Door 1 x 3 x 3 Right,16,Plastic,Windows and Doors,Black,05131D,f,2,t,Panels & Tiles,2
4131,0,Door 1 x 4 x 5,16,Plastic,Windows and Doors,Black,05131D,f,30,t,Panels & Tiles,2
4132,0,Window 2 x 4 x 3 Frame with Solid Studs,16,Plastic,Windows and Doors,Black,05131D,f,3,t,Panels & Tiles,2
57894,0,Window 1 x 4 x 6 Frame with 3 Panes,16,Plastic,Windows and Doors,Black,05131D,f,21,t,Panels & Tiles,2
57895,0,Glass for Window 1 x 4 x 6,16,Plastic,Windows and Doors,Black,05131D,f,6,t,Panels & Tiles,2
60596,0,Door Frame 1 x 4 x 6 Type 2,16,Plastic,Windows and Doors,Black,05131D,f,361,t,Panels & Tiles,2
60621,0,Door 1 x 4 x 6 Barred with Stud Handle,16,Plastic,Windows and Doors,Black,05131D,f,1,t,Panels & Tiles,2
4033,0,Window 1 x 4 x 3 Train with All Studs Hollow,16,Plastic,Windows and Doors,Black,05131D,f,39,t,Panels & Tiles,2
4035,0,Window 1 x 2 x 3 Train,16,Plastic,Windows and Doors,Black,05131D,f,46,t,Panels & Tiles,2
60032,0,"Window 1 x 2 x 2 Plane, Single Hole Top and Bottom for Glass",16,Plastic,Windows and Doors,Black,05131D,f,72,t,Panels & Tiles,2
61345,0,"Window 1 x 4 x 2 Plane, Single Hole Top and Bottom for Glass",16,Plastic,Windows and Doors,Black,05131D,f,21,t,Panels & Tiles,2
6154,0,Door Frame 1 x 4 x 4 (Lift),16,Plastic,Windows and Doors,Black,05131D,f,21,t,Panels & Tiles,2
3644,0,Door 1 x 4 x 6,16,Plastic,Windows and Doors,Black,05131D,f,7,t,Panels & Tiles,2
264,0,Window 1 x 4 x 5 Curved Top,16,Plastic,Windows and Doors,Black,05131D,f,3,t,Panels & Tiles,2
4608,0,Fabuland Window 2 x 4 x 5 with Square Top,16,Plastic,Windows and Doors,Black,05131D,f,1,t,Panels & Tiles,2
60592,0,Window 1 x 2 x 2 Flat Front,16,Plastic,Windows and Doors,Black,05131D,f,553,t,Panels & Tiles,2
60594,0,Window 1 x 4 x 3 without Shutter Tabs,16,Plastic,Windows and Doors,Black,05131D,f,197,t,Panels & Tiles,2
60607,0,Window 1 x 2 x 3 Pane Latticed with Thick Corner Tabs,16,Plastic,Windows and Doors,Black,05131D,f,2,t,Panels & Tiles,2
60623,0,Door 1 x 4 x 6 with 4 Panes and Stud Handle,16,Plastic,Windows and Doors,Black,05131D,f,58,t,Panels & Tiles,2
3582,0,Window 1 x 2 x 2 Shutter,16,Plastic,Windows and Doors,Black,05131D,f,41,t,Panels & Tiles,2
4447,0,Window 4 x 4 x 3 Roof,16,Plastic,Windows and Doors,Black,05131D,f,8,t,Panels & Tiles,2
4448,0,Glass for Window 4 x 4 x 3 Roof,16,Plastic,Windows and Doors,Black,05131D,f,6,t,Panels & Tiles,2
29,0,Window 1 x 1 x 2,16,Plastic,Windows and Doors,Black,05131D,f,6,t,Panels & Tiles,2
60608,0,Window 1 x 2 x 3 Pane with Thick Corner Tabs,16,Plastic,Windows and Doors,Black,05131D,f,52,t,Panels & Tiles,2
3188,0,Door 1 x 3 x 2 Right,16,Plastic,Windows and Doors,Black,05131D,f,7,t,Panels & Tiles,2
3189,0,Door 1 x 3 x 2 Left,16,Plastic,Windows and Doors,Black,05131D,f,8,t,Panels & Tiles,2
6556,0,Window 1 x 4 x 3 Train with Shutter Holes and Solid Studs on Ends,16,Plastic,Windows and Doors,Black,05131D,f,12,t,Panels & Tiles,2
90195,0,Window 1 x 2 x 2 Castle,16,Plastic,Windows and Doors,Black,05131D,f,4,t,Panels & Tiles,2
60599,0,Door Frame 2 x 4 x 6,16,Plastic,Windows and Doors,Black,05131D,f,2,t,Panels & Tiles,2
4511,0,Door Sliding - Type 1,16,Plastic,Windows and Doors,Black,05131D,f,1,t,Panels & Tiles,2
2493a,0,Window 1 x 4 x 5 with Solid Studs,16,Plastic,Windows and Doors,Black,05131D,f,21,t,Panels & Tiles,2
60806,0,Window 4 x 4 x 3 Roof with Bottom Panel,16,Plastic,Windows and Doors,Black,05131D,f,8,t,Panels & Tiles,2
30045,0,Window 1 x 2 x 2 & 2/3 Pane Twisted Bar with Rounded Top,16,Plastic,Windows and Doors,Black,05131D,f,97,t,Panels & Tiles,2
30223,0,Door 1 x 5 x 7 1/2 Stockade,16,Plastic,Windows and Doors,Black,05131D,f,12,t,Panels & Tiles,2
40241,0,"Door 1 x 4 x 6 Round Top with Window and Keyhole, Nonreinforced Edge",16,Plastic,Windows and Doors,Black,05131D,f,2,t,Panels & Tiles,2
40242,0,Door Frame 1 x 8 x 6 with Moulded Stone Print and Clips,16,Plastic,Windows and Doors,Black,05131D,f,2,t,Panels & Tiles,2
6160c01,0,"Window 1 x 4 x 6 Frame with 3 Panes, with Fixed Trans-Light Blue Glass",16,Plastic,Windows and Doors,Black,05131D,f,16,t,Panels & Tiles,2
60598,0,Window 2 x 4 x 3 Frame with Hollow Studs,16,Plastic,Windows and Doors,Black,05131D,f,3,t,Panels & Tiles,2
20309,0,Window 1 x 4 x 1 2/3 with Spoked Rounded Top,16,Plastic,Windows and Doors,Black,05131D,f,8,t,Panels & Tiles,2
28327,0,Door Frame 4 x 4 x 6 Corner,16,Plastic,Windows and Doors,Black,05131D,f,8,t,Panels & Tiles,2
60593,0,Window 1 x 2 x 3 Flat Front,16,Plastic,Windows and Doors,Black,05131D,f,117,t,Panels & Tiles,2
60797c02,0,Door 1 x 4 x 6 with 3 Panes and Stud Handle with Trans-Black Glass,16,Plastic,Windows and Doors,Black,05131D,f,17,t,Panels & Tiles,2
30101,0,Door Frame 2 x 8 x 6 Swivel with Bottom Notches,16,Plastic,Windows and Doors,Black,05131D,f,6,t,Panels & Tiles,2
30102,0,"Door 2 x 5 x 5 Swivel, Flat Base",16,Plastic,Windows and Doors,Black,05131D,f,1,t,Panels & Tiles,2
40249,0,"Door 2 x 5 x 5 Swivel, Bracket Base",16,Plastic,Windows and Doors,Black,05131D,f,2,t,Panels & Tiles,2
40253,0,Door Frame 2 x 8 x 6 Swivel without Bottom Notches,16,Plastic,Windows and Doors,Black,05131D,f,3,t,Panels & Tiles,2
30185c05,0,Window Bay 3 x 8 x 6 with Trans-Green Glass,16,Plastic,Windows and Doors,Black,05131D,f,1,t,Panels & Tiles,2
30343c02,0,"Window 4 x 10 x 2 Roof Slope Double, Complete Assembly, Trans-Light Blue Glass",16,Plastic,Windows and Doors,Black,05131D,f,3,t,Panels & Tiles,2
4182,0,Door 1 x 4 x 5 Train Right,16,Plastic,Windows and Doors,Black,05131D,f,18,t,Panels & Tiles,2
73312,0,Door 1 x 4 x 5 Right with 6 Panes,16,Plastic,Windows and Doors,Black,05131D,f,2,t,Panels & Tiles,2
4181p07,0,Door 1 x 4 x 5 Train Left with Yellow Stripe Print [5581],16,Plastic,Windows and Doors,Black,05131D,f,1,t,Panels & Tiles,2
4182p07,0,Door 1 x 4 x 5 Train Right with Yellow Stripe Print [5581],16,Plastic,Windows and Doors,Black,05131D,f,1,t,Panels & Tiles,2
4181,0,Door 1 x 4 x 5 Train Left,16,Plastic,Windows and Doors,Black,05131D,f,12,t,Panels & Tiles,2
6159,0,Window 4 x 4 x 3 Roof with Centre Bar,16,Plastic,Windows and Doors,Black,05131D,f,4,t,Panels & Tiles,2
30185c01,0,Window Bay 3 x 8 x 6 with Trans-Black Glass,16,Plastic,Windows and Doors,Black,05131D,f,7,t,Panels & Tiles,2
2400,0,Door 1 x 5 x 10 Curved Top,16,Plastic,Windows and Doors,Black,05131D,f,18,t,Panels & Tiles,2
4071,0,Door Frame 2 x 6 x 7,16,Plastic,Windows and Doors,Black,05131D,f,18,t,Panels & Tiles,2
4611,0,Door 1 x 6 x 7 Barred,16,Plastic,Windows and Doors,Black,05131D,f,5,t,Panels & Tiles,2
2874,0,Door Sliding - Type 2,16,Plastic,Windows and Doors,Black,05131D,f,2,t,Panels & Tiles,2
6546,0,Door 1 x 2 x 3 with Vertical Handle,16,Plastic,Windows and Doors,Black,05131D,f,4,t,Panels & Tiles,2
89519,0,Door 1 x 8 x 12 Castle Gate (Portcullis),16,Plastic,Windows and Doors,Black,05131D,f,1,t,Panels & Tiles,2
92262,0,Door 1 x 3 x 2 Left - Open Between Top and Bottom Hinge,16,Plastic,Windows and Doors,Black,05131D,f,2,t,Panels & Tiles,2
17454,0,Train Front 2 x 6 x 2,16,Plastic,Windows and Doors,Black,05131D,f,7,t,Panels & Tiles,2
6078,0,Door 1 x 4 x 3,16,Plastic,Windows and Doors,Black,05131D,f,1,t,Panels & Tiles,2
6160c04,0,"Window 1 x 4 x 6 Frame with 3 Panes, Fixed Glass with Trans-Black Glass",16,Plastic,Windows and Doors,Black,05131D,f,4,t,Panels & Tiles,2
6160c02,0,"Window 1 x 4 x 6 Frame with 3 Panes, Fixed Glass with Trans-Green Glass",16,Plastic,Windows and Doors,Black,05131D,f,2,t,Panels & Tiles,2
30073,0,Door 1 x 6 x 8 Left,16,Plastic,Windows and Doors,Black,05131D,f,1,t,Panels & Tiles,2
30074,0,Door 1 x 6 x 8 Right,16,Plastic,Windows and Doors,Black,05131D,f,1,t,Panels & Tiles,2
3821p03,0,Door 1 x 3 x 1 Right [Red and Yellow Stripes Print],16,Plastic,Windows and Doors,Black,05131D,f,2,t,Panels & Tiles,2
3822p03,0,Door 1 x 3 x 1 Left [Red and Yellow Stripes Print],16,Plastic,Windows and Doors,Black,05131D,f,2,t,Panels & Tiles,2
30185c03,0,Window Bay 3 x 8 x 6 with Trans-Light Blue Glass,16,Plastic,Windows and Doors,Black,05131D,f,2,t,Panels & Tiles,2
38320,0,Bars For Window 1 x 2 x 2,16,Plastic,Windows and Doors,Black,05131D,f,80,t,Panels & Tiles,2
30181,0,Wedge 4 x 10 with Cut Corner,6,Plastic,Bricks Wedged,Black,05131D,f,44,t,Bricks & Plates,1
32084,0,Wedge Sloped 6 x 8 Cutout,6,Plastic,Bricks Wedged,Black,05131D,f,4,t,Bricks & Plates,1
41767,0,Wedge 4 x 2 Right,6,Plastic,Bricks Wedged,Black,05131D,f,55,t,Bricks & Plates,1
41768,0,Wedge 4 x 2 Left,6,Plastic,Bricks Wedged,Black,05131D,f,54,t,Bricks & Plates,1
4855,0,Wedge Sloped Inverted 4 x 4 Triple [2 Connections between Front Studs],6,Plastic,Bricks Wedged,Black,05131D,f,47,t,Bricks & Plates,1
4858,0,Wedge Sloped 4 x 4 Taper,6,Plastic,Bricks Wedged,Black,05131D,f,6,t,Bricks & Plates,1
43713,0,Wedge Curved Inverted 6 x 4,6,Plastic,Bricks Wedged,Black,05131D,f,80,t,Bricks & Plates,1
41747,0,Wedge Curved 6 x 2 Right,6,Plastic,Bricks Wedged,Black,05131D,f,81,t,Bricks & Plates,1
41748,0,Wedge Curved 6 x 2 Left,6,Plastic,Bricks Wedged,Black,05131D,f,85,t,Bricks & Plates,1
41749,0,Wedge Curved 8 x 3 x 2 Open Right,6,Plastic,Bricks Wedged,Black,05131D,f,18,t,Bricks & Plates,1
41750,0,Wedge Curved 8 x 3 x 2 Open Left [Plain],6,Plastic,Bricks Wedged,Black,05131D,f,18,t,Bricks & Plates,1
42060,0,Wedge Curved 12 x 3 Right,6,Plastic,Bricks Wedged,Black,05131D,f,4,t,Bricks & Plates,1
42061,0,Wedge Curved 12 x 3 Left,6,Plastic,Bricks Wedged,Black,05131D,f,4,t,Bricks & Plates,1
43708,0,Wedge Sloped 18° 4 x 4 Corner,6,Plastic,Bricks Wedged,Black,05131D,f,52,t,Bricks & Plates,1
47458,0,"Wedge Curved 1 x 2 x 2/3 No Studs, Wing End",6,Plastic,Bricks Wedged,Black,05131D,f,144,t,Bricks & Plates,1
47753,0,Wedge Curved 4 x 4 No Top Studs,6,Plastic,Bricks Wedged,Black,05131D,f,62,t,Bricks & Plates,1
6153b,0,"Wedge Sloped 6 x 4 Cutout, Stud Notches",6,Plastic,Bricks Wedged,Black,05131D,f,19,t,Bricks & Plates,1
13349,0,Wedge Sloped Inverted 4 x 4 Triple [4 Connections between Front Studs],6,Plastic,Bricks Wedged,Black,05131D,f,39,t,Bricks & Plates,1
47456,0,"Wedge Curved 2 x 3 x 2/3 Two Studs, Wing End",6,Plastic,Bricks Wedged,Black,05131D,f,105,t,Bricks & Plates,1
6564,0,Wedge 3 x 2 Right,6,Plastic,Bricks Wedged,Black,05131D,f,90,t,Bricks & Plates,1
6565,0,Wedge 3 x 2 Left,6,Plastic,Bricks Wedged,Black,05131D,f,89,t,Bricks & Plates,1
30505,0,Wedge 3 x 3 Cut Corner,6,Plastic,Bricks Wedged,Black,05131D,f,131,t,Bricks & Plates,1
41764,0,Wedge Curved Inverted 6 x 2 Right,6,Plastic,Bricks Wedged,Black,05131D,f,29,t,Bricks & Plates,1
41765,0,Wedge Curved Inverted 6 x 2 Left,6,Plastic,Bricks Wedged,Black,05131D,f,29,t,Bricks & Plates,1
43712,0,Wedge Curved 6 x 4 Triple,6,Plastic,Bricks Wedged,Black,05131D,f,27,t,Bricks & Plates,1
50373,0,Wedge 3 x 4 [Stud Notches],6,Plastic,Bricks Wedged,Black,05131D,f,2,t,Bricks & Plates,1
47406,0,Wedge Curved Inverted 10 x 6 x 2 Cockpit,6,Plastic,Bricks Wedged,Black,05131D,f,22,t,Bricks & Plates,1
47757,0,Wedge Sloped 4 x 4 Pyramid Center,6,Plastic,Bricks Wedged,Black,05131D,f,41,t,Bricks & Plates,1
47759,0,Wedge Sloped 45° 2 x 4 Triple,6,Plastic,Bricks Wedged,Black,05131D,f,44,t,Bricks & Plates,1
43710,0,Wedge Sloped 4 x 2 Triple Left,6,Plastic,Bricks Wedged,Black,05131D,f,83,t,Bricks & Plates,1
43711,0,Wedge Sloped 4 x 2 Triple Right,6,Plastic,Bricks Wedged,Black,05131D,f,82,t,Bricks & Plates,1
13269,0,Wedge Sloped 45° 6 x 4 Double / 33° [Train Roof],6,Plastic,Bricks Wedged,Black,05131D,f,31,t,Bricks & Plates,1
64225,0,Wedge Curved 4 x 3 No Studs [Plain],6,Plastic,Bricks Wedged,Black,05131D,f,51,t,Bricks & Plates,1
45301,0,Wedge Curved 16 x 4 Triple,6,Plastic,Bricks Wedged,Black,05131D,f,51,t,Bricks & Plates,1
2399,0,Wedge 3 x 4 [No Stud Notches],6,Plastic,Bricks Wedged,Black,05131D,f,11,t,Bricks & Plates,1
6069,0,"Wedge Sloped 4 x 4 Triple, No Stud Notches",6,Plastic,Bricks Wedged,Black,05131D,f,11,t,Bricks & Plates,1
2462,0,Wedge 3 x 3 Facet,6,Plastic,Bricks Wedged,Black,05131D,f,72,t,Bricks & Plates,1
43720,0,Wedge Sloped 45° 4 x 2 Right,6,Plastic,Bricks Wedged,Black,05131D,f,26,t,Bricks & Plates,1
43721,0,Wedge Sloped 45° 4 x 2 Left,6,Plastic,Bricks Wedged,Black,05131D,f,26,t,Bricks & Plates,1
2626,0,Wedge Sloped Inverted 6 x 6 x 1 Boat Bow,6,Plastic,Bricks Wedged,Black,05131D,f,22,t,Bricks & Plates,1
2876,0,Wedge Sloped 45° 6 x 6 Double / 33° [Train Roof End],6,Plastic,Bricks Wedged,Black,05131D,f,12,t,Bricks & Plates,1
87620,0,Wedge 2 x 2 Facet,6,Plastic,Bricks Wedged,Black,05131D,f,232,t,Bricks & Plates,1
50955,0,Wedge Curved 10 x 3 Left,6,Plastic,Bricks Wedged,Black,05131D,f,30,t,Bricks & Plates,1
50956,0,Wedge Curved 10 x 3 Right,6,Plastic,Bricks Wedged,Black,05131D,f,30,t,Bricks & Plates,1
93589,0,Wedge Curved 4 x 2 x 1 1/3 with 1 x 4 Base [Plain],6,Plastic,Bricks Wedged,Black,05131D,f,2,t,Bricks & Plates,1
30382,0,Wedge Sloped 2 x 16 Triple,6,Plastic,Bricks Wedged,Black,05131D,f,12,t,Bricks & Plates,1
22391,0,Wedge Sloped 4 x 4 Pointed,6,Plastic,Bricks Wedged,Black,05131D,f,2,t,Bricks & Plates,1
11291,0,Wedge Curved 3 x 4 x 2/3 Cutout,6,Plastic,Bricks Wedged,Black,05131D,f,24,t,Bricks & Plates,1
42021,0,Wedge Curved Inverted 8 x 6 x 2 Cockpit,6,Plastic,Bricks Wedged,Black,05131D,f,9,t,Bricks & Plates,1
6107,0,Wedge 5 x 5 Facet,6,Plastic,Bricks Wedged,Black,05131D,f,4,t,Bricks & Plates,1
48933,0,"Wedge Sloped 4 x 4 Triple, Stud Notches",6,Plastic,Bricks Wedged,Black,05131D,f,34,t,Bricks & Plates,1
13548,0,Wedge Sloped 45° 2 x 2 Corner,6,Plastic,Bricks Wedged,Black,05131D,f,41,t,Bricks & Plates,1
14413,0,Wedge 4 x 4 Facet,6,Plastic,Bricks Wedged,Black,05131D,f,62,t,Bricks & Plates,1
2463,0,Wedge Sloped 3 x 3 x 2 Facet Top,6,Plastic,Bricks Wedged,Black,05131D,f,4,t,Bricks & Plates,1
6153a,0,"Wedge Sloped 6 x 4 Cutout, No Stud Notches",6,Plastic,Bricks Wedged,Black,05131D,f,12,t,Bricks & Plates,1
2464,0,Wedge Sloped Inverted 3 x 3 x 2 Facet,6,Plastic,Bricks Wedged,Black,05131D,f,8,t,Bricks & Plates,1
6058,0,Wedge Sloped Inverted 11 x 4 x 2 2/3 Cockpit,6,Plastic,Bricks Wedged,Black,05131D,f,4,t,Bricks & Plates,1
2622,0,Wedge Sloped Inverted 8 x 10 x 1 Boat Bow,6,Plastic,Bricks Wedged,Black,05131D,f,2,t,Bricks & Plates,1
50948,0,"Wedge Curved 4 x 3 Cut Back with Cutout, Two Studs [Plain]",6,Plastic,Bricks Wedged,Black,05131D,f,18,t,Bricks & Plates,1
4858p01,0,Wedge Sloped 4 x 4 Taper with Blacktron I Logo Print,6,Plastic,Bricks Wedged,Black,05131D,f,4,t,Bricks & Plates,1
30181p01,0,"Wedge 4 x 10 with Cut Corners and White ""POLICE"" Red Line Print",6,Plastic,Bricks Wedged,Black,05131D,f,4,t,Bricks & Plates,1
29115,0,Wedge Sloped Inverted 6 x 6 x 1 Triple,6,Plastic,Bricks Wedged,Black,05131D,f,7,t,Bricks & Plates,1
30189,0,Tricycle Body Front Fork / Handlebars,36,Plastic,Transportation - Land,Black,05131D,f,9,t,Transportation,4
30235,0,Vehicle Base 4 x 10 x 1 2/3,36,Plastic,Transportation - Land,Black,05131D,f,14,t,Transportation,4
3829c01,0,Vehicle Steering Stand 1 x 2 with Black Steering Wheel,36,Plastic,Transportation - Land,Black,05131D,f,180,t,Transportation,4
4079,0,Minifig Seat 2 x 2,36,Plastic,Transportation - Land,Black,05131D,f,109,t,Transportation,4
30147,0,Front Grill 1 x 2 x 2 Round Top [Lights & Centre Top Stud],36,Plastic,Transportation - Land,Black,05131D,f,1,t,Transportation,4
30031,0,Minifig Handlebars,36,Plastic,Transportation - Land,Black,05131D,f,186,t,Transportation,4
50745,0,Mudguard 4 x 2 1/2 x 2 with Arch Round,36,Plastic,Transportation - Land,Black,05131D,f,122,t,Transportation,4
60212,0,"Vehicle, Mudguard 2 x 4 with Arch Studded with Hole",36,Plastic,Transportation - Land,Black,05131D,f,32,t,Transportation,4
3788,0,Mudguard 2 x 4 [Studded],36,Plastic,Transportation - Land,Black,05131D,f,73,t,Transportation,4
4212b,0,"Vehicle, Base 4 x 10 x 2/3 with 2 x 2 Recessed Center with Smooth Underside, No Center Hole",36,Plastic,Transportation - Land,Black,05131D,f,28,t,Transportation,4
62361,0,Mudguard 1 1/2 x 6 x 1 [Arch Extended],36,Plastic,Transportation - Land,Black,05131D,f,38,t,Transportation,4
30278c01,0,Car Base 4 x 12 x 1.667 (Complete),36,Plastic,Transportation - Land,Black,05131D,f,7,t,Transportation,4
30663,0,"Vehicle Steering Wheel Small, 2 x 2",36,Plastic,Transportation - Land,Black,05131D,f,229,t,Transportation,4
44674,0,Mudguard 2 x 4 [Headlights Extension],36,Plastic,Transportation - Land,Black,05131D,f,33,t,Transportation,4
4480c01,0,Bike  2 Wheel Motorcycle Frame  3 x  6 x  3 (Complete),36,Plastic,Transportation - Land,Black,05131D,f,6,t,Transportation,4
41854,0,Mudguard 2 x 4 with Flared Wings,36,Plastic,Transportation - Land,Black,05131D,f,51,t,Transportation,4
50943,0,Vehicle Air Scoop [2 x 2 Base],36,Plastic,Transportation - Land,Black,05131D,f,2,t,Transportation,4
50946p01,0,Front Grille 1 x 2 x 2 2/3 Sloping with Chrome Outline Print,36,Plastic,Transportation - Land,Black,05131D,f,10,t,Transportation,4
50947,0,Mudguard 1 x 4 1/2,36,Plastic,Transportation - Land,Black,05131D,f,39,t,Transportation,4
2441,0,Vehicle Base 4 x 7 x 2/3,36,Plastic,Transportation - Land,Black,05131D,f,116,t,Transportation,4
98282,0,Mudguard 4 x 2 1/2 x 1 with Arch Round,36,Plastic,Transportation - Land,Black,05131D,f,86,t,Transportation,4
57792,0,Vehicle Tipper Drum 3 x 6 x 10 Cement Mixer Half with 4 Technic Pin Holes,36,Plastic,Transportation - Land,Black,05131D,f,1,t,Transportation,4
4022,0,Train Buffer Beam,36,Plastic,Transportation - Land,Black,05131D,f,281,t,Transportation,4
4093b,0,Train Base 6 x 28 with Two 1 x 2 Cutouts [10 Round Holes Each End and 1 Round Hole at Center],36,Plastic,Transportation - Land,Black,05131D,f,14,t,Transportation,4
50949,0,Plate Special 1 x 2 with Racers Car Grill,36,Plastic,Transportation - Land,Black,05131D,f,108,t,Transportation,4
4719,0,Bicycle Frame - Solid Stud,36,Plastic,Transportation - Land,Black,05131D,f,14,t,Transportation,4
4211,0,Vehicle Base 4 x 5,36,Plastic,Transportation - Land,Black,05131D,f,13,t,Transportation,4
98397,0,Minifig Handlebars with Angular Handles,36,Plastic,Transportation - Land,Black,05131D,f,10,t,Transportation,4
3787,0,Mudguard 2 x 4 [Smooth],36,Plastic,Transportation - Land,Black,05131D,f,17,t,Transportation,4
4212a,0,"Vehicle, Base 4 x 10 x 2/3 with 2 x 2 Recessed Center with Center Hole (Early Version)",36,Plastic,Transportation - Land,Black,05131D,f,4,t,Transportation,4
30642,0,Vehicle Base 4 x 14 x 2 1/3,36,Plastic,Transportation - Land,Black,05131D,f,5,t,Transportation,4
4796c01,0,Fabuland Car Chassis 8 x 6 with Hitch - Complete Assembly,36,Plastic,Transportation - Land,Black,05131D,f,1,t,Transportation,4
6584,0,Train Base 6 x 24 with Two 1 x 2 Cutouts and 3 Round Holes Each End,36,Plastic,Transportation - Land,Black,05131D,f,28,t,Transportation,4
30647,0,Fairing 1 x 4 Side Flaring Intake with Two Pins,36,Plastic,Transportation - Land,Black,05131D,f,20,t,Transportation,4
30277,0,Vehicle Base 2 x 8 x 1 1/3,36,Plastic,Transportation - Land,Black,05131D,f,10,t,Transportation,4
x946,0,Train Brick  2 x  4 x  1.333 Sliding Wheel Block,36,Plastic,Transportation - Land,Black,05131D,f,14,t,Transportation,4
2871a,0,Train Motor Decorative Side with Closed Hub Points (for 9V Train Motor),36,Plastic,Transportation - Land,Black,05131D,f,40,t,Transportation,4
2878c01,0,"Train Wheel Pair, Complete Assembly",36,Plastic,Transportation - Land,Black,05131D,f,255,t,Transportation,4
2881,0,Hinge Train Pantograph Shoe,36,Plastic,Transportation - Land,Black,05131D,f,9,t,Transportation,4
18895,0,"Motorcycle Fairing, Racing (Sport) Bike",36,Plastic,Transportation - Land,Black,05131D,f,5,t,Transportation,4
18896,0,"Motorcycle Chassis, Clip for Handle",36,Plastic,Transportation - Land,Black,05131D,f,36,t,Transportation,4
2475,0,"Vehicle, Brush Holder",36,Plastic,Transportation - Land,Black,05131D,f,11,t,Transportation,4
4626,0,"Hinge Bucket 2 x 3 Curved Bottom, Hollow, with 2 Fingers",36,Plastic,Transportation - Land,Black,05131D,f,14,t,Transportation,4
47755,0,Wedge 4 x 3 Open with Cutout and Four Studs [Wheel Arch],36,Plastic,Transportation - Land,Black,05131D,f,52,t,Transportation,4
50859b,0,Motorcycle Chassis - Long Fairing Mounts,36,Plastic,Transportation - Land,Black,05131D,f,54,t,Transportation,4
50860,0,"Motorcycle Fairing, Dirt Bike",36,Plastic,Transportation - Land,Black,05131D,f,3,t,Transportation,4
28326,0,"Mudguard 3X4, W/ Plate, No. 1",36,Plastic,Transportation - Land,Black,05131D,f,41,t,Transportation,4
